target,actorAv0,actorAv1,actorAv2,actorAv3,actorAv4,actorAv5,actorAv6,actorAv7,actorAv8,actorAv9,actorPo0,actorPo1,actorPo2,actorPo3,actorPo4,actorPo5,actorPo6,actorPo7,actorPo8,actorPo9,crewAv0,crewAv1,crewAv2,crewAv3,crewAv4,crewAv5,crewAv6,crewPo0,crewPo1,crewPo2,crewPo3,crewPo4,crewPo5,crewPo6
75,6.425531914893618,6.119512195121952,5.705333333333332,7.1,7.109999999999999,6.634782608695652,5.079787234042554,5.352380952380952,7.4105263157894745,6.184210526315789,10.447,15.341,1.954,10.762,3.296,4.365,2.22,5.13,0.932,1.788,7.012499999999999,7.027272727272728,7.012499999999999,6.815999999999998,7.012499999999999,7.012499999999999,7.012499999999999,4.838,1.4,4.838,3.707,4.838,4.838,4.838
87,7.07317073170732,7.881250000000001,7.15925925925926,7.418750000000002,6.89,5.8583333333333325,6.388888888888889,5.495833333333334,7.116666666666668,7.293750000000002,5.543,8.599,4.698,1.586,3.985,2.374,3.473,1.664,0.715,5.18,6.300000000000001,5.546078431372551,6.300000000000001,8.700000000000001,6.300000000000001,6.300000000000001,6.300000000000001,2.961,1.122,2.961,1.871,2.961,2.961,2.961
86,7.984210526315789,6.9078947368421035,7.7,7.026923076923075,8.129411764705882,5.868421052631579,7.818749999999999,6.9375,5.1045454545454545,7.512,8.98,5.579,5.154,8.464,2.677,4.515,1.041,1.555,1.101,0.627,6.864705882352941,6.617647058823528,5.61588785046729,6.864705882352941,6.864705882352941,6.864705882352941,6.864705882352941,2.488,0.675,1.537,2.488,2.488,2.488,2.488
72,7.200000000000002,7.200000000000002,5.195454545454546,5.715789473684212,6.7200000000000015,4.320000000000001,7.200000000000002,7.200000000000002,5.808695652173914,4.507142857142857,2.384,1.283,2.198,1.878,0.6,1.48,0.6,0.6,0.6,0.84,5.382608695652175,7.200000000000002,5.382608695652175,5.382608695652175,5.382608695652175,5.382608695652175,5.382608695652175,1.687,0.6,1.687,1.687,1.687,1.687,1.687
84,7.048148148148147,6.664516129032258,5.86268656716418,4.834883720930233,6.68888888888889,5.040000000000001,6.590000000000001,4.5736842105263165,4.208,5.03529411764706,5.221,2.997,3.11,1.396,2.503,1.298,0.6,0.957,1.273,0.6,6.7576923076923086,6.026923076923078,6.7576923076923086,6.570000000000002,6.373134328358209,6.331666666666667,6.7576923076923086,3.617,1.241,3.617,2.07,1.756,1.4,3.617
72,6.6543859649122785,6.800000000000002,6.2873239436619714,7.280000000000002,6.541666666666665,6.227777777777779,4.808695652173914,5.198924731182798,7.200000000000002,7.200000000000002,8.912,2.299,6.662,2.304,3.286,0.994,2.752,1.602,0.98,0.6,6.637500000000002,6.402105263157896,7.520000000000001,7.200000000000002,6.637500000000002,6.637500000000002,6.637500000000002,8.912,0.98,0.6,1.4,8.912,8.912,8.912
80,6.322368421052629,6.500000000000001,6.602325581395348,7.240909090909091,5.417241379310345,7.12,7.39375,6.209090909090908,8.0,7.6,10.745,5.522,6.498,8.828,12.121,1.22,2.23,2.36,0.6,0.764,7.39375,5.991743119266058,5.371428571428572,6.369696969696969,7.111764705882353,7.111764705882353,7.39375,1.736,1.469,1.38,2.856,1.22,1.22,1.736
73,6.539999999999998,7.494117647058822,6.717647058823529,4.5242424242424235,6.705263157894736,6.256666666666666,6.644999999999999,7.299999999999998,7.299999999999998,7.299999999999998,1.276,1.344,2.543,2.859,0.988,1.065,0.6,0.6,0.6,0.6,7.259999999999999,7.259999999999999,7.259999999999999,7.259999999999999,7.259999999999999,7.259999999999999,7.259999999999999,1.564,1.564,1.564,1.564,1.564,1.564,1.564
53,5.336363636363636,5.038888888888888,4.45952380952381,5.107692307692306,5.504999999999998,3.3,5.299999999999999,6.01578947368421,4.829411764705881,5.579999999999998,2.282,1.388,1.696,3.149,1.388,2.291,0.84,0.991,2.623,1.542,5.179999999999999,4.84736842105263,5.179999999999999,5.179999999999999,5.179999999999999,5.179999999999999,5.179999999999999,0.84,0.6,0.84,0.84,0.84,0.84,0.84
73,5.2,6.001960784313724,6.904545454545455,5.2512195121951235,5.763636363636364,3.817948717948718,5.754545454545457,6.169354838709678,5.941071428571431,5.632818532818535,7.238,4.375,2.395,4.894,1.435,1.943,3.218,12.445,2.736,5.321,6.831428571428574,6.555,6.831428571428574,7.219230769230771,7.4399999999999995,6.515686274509804,6.831428571428574,4.238,2.012,4.238,3.475,2.093,3.402,4.238
73,6.2101694915254235,5.66774193548387,7.507692307692308,6.913636363636363,6.324137931034484,6.703030303030303,6.708510638297871,5.880434782608695,7.152631578947367,6.4111111111111105,3.918,6.792,3.983,9.88,6.443,6.278,11.665,1.025,3.633,1.4,6.986842105263161,6.560000000000001,6.986842105263161,7.365517241379312,7.486363636363637,6.601724137931035,6.986842105263161,3.461,2.705,3.461,3.584,1.495,2.43,3.461
70,6.607142857142856,5.807894736842104,7.0,5.635294117647058,6.183783783783784,4.4185185185185185,5.767164179104479,2.8070175438596494,6.000000000000001,7.0,1.4,7.446,1.4,0.985,7.187,0.98,1.747,1.631,4.351,1.62,7.461111111111112,6.423529411764706,6.716666666666667,7.5470588235294125,7.081250000000001,6.84,6.84,2.246,2.632,1.96,2.103,2.36,1.96,1.4
74,6.310714285714285,5.5375,6.530434782608695,6.042857142857139,5.889285714285714,5.8343750000000005,6.535616438356162,6.073684210526316,5.8478260869565215,5.632317073170732,21.264,14.595,7.81,16.27,14.465,2.443,5.273,6.752,6.191,3.717,6.955555555555557,6.3500000000000005,7.152941176470589,6.840909090909093,6.955555555555557,6.955555555555557,6.955555555555557,2.36,0.98,3.627,1.616,2.36,2.36,2.36
68,6.425,5.85,6.46,6.0489361702127615,5.862903225806451,6.127380952380951,6.379487179487177,6.0,5.815463917525772,5.56566265060241,26.88,20.65,7.365,27.117,24.109,13.601,6.909,11.253,7.304,5.724,6.826315789473684,6.388524590163935,6.811111111111111,6.959999999999998,6.826315789473684,6.826315789473684,6.826315789473684,3.867,0.6,4.243,1.4,3.867,3.867,3.867
69,6.454054054054055,6.137777777777777,6.842857142857143,6.289583333333329,6.0492753623188396,6.228888888888886,6.415189873417719,6.0698412698412705,5.980769230769228,5.581286549707602,21.264,14.595,7.81,16.27,14.465,8.161,5.273,6.752,6.191,3.717,6.720000000000001,6.3832,6.884210526315791,6.881250000000001,6.720000000000001,6.720000000000001,6.720000000000001,2.36,0.98,4.473,1.96,2.36,2.36,2.36
81,7.022222222222221,6.278571428571428,6.987096774193549,6.893103448275863,6.891304347826086,7.072727272727271,5.158536585365856,6.125316455696204,6.628571428571428,6.0323529411764705,13.9,16.84,5.728,2.553,1.862,1.386,7.052,8.852,1.4,2.626,7.555555555555554,6.464444444444442,8.099999999999998,7.555555555555554,7.555555555555554,7.555555555555554,7.555555555555554,2.932,1.816,0.98,2.932,2.932,2.932,2.932
62,6.67777777777778,6.464864864864866,5.720588235294116,5.785897435897436,6.142857142857144,6.186363636363637,5.782352941176471,6.4523809523809526,4.72,4.810714285714286,9.7,9.481,8.982,8.743,1.952,3.615,0.766,3.194,2.211,1.128,6.288235294117648,6.500000000000001,6.01923076923077,6.288235294117648,6.288235294117648,6.288235294117648,6.288235294117648,2.696,0.6,2.629,2.696,2.696,2.696,2.696
77,5.732727272727272,6.266666666666667,6.259803921568627,6.735897435897437,7.700000000000002,4.620000000000001,6.611764705882354,7.700000000000002,7.700000000000002,5.9884615384615385,3.175,4.706,13.282,5.338,0.98,1.4,1.052,1.243,0.98,5.945,7.662500000000001,7.020000000000001,7.662500000000001,7.662500000000001,7.662500000000001,7.662500000000001,7.662500000000001,4.43,1.59,4.43,4.43,4.43,4.43,4.43
77,6.530624999999996,6.671590909090907,5.576470588235294,5.859701492537314,5.853333333333335,5.675657894736844,6.242465753424658,6.255555555555555,6.485714285714287,6.336666666666668,8.464,8.98,6.179,4.637,3.279,3.834,4.549,5.134,0.6,1.19,5.986238532110092,5.892307692307692,6.853846153846154,5.986238532110092,5.986238532110092,5.986238532110092,5.986238532110092,6.042,1.4,2.859,6.042,6.042,6.042,6.042
0,2.537142857142857,5.227272727272728,3.8848484848484843,3.9102040816326533,2.537142857142857,2.537142857142857,2.537142857142857,2.537142857142857,2.537142857142857,2.537142857142857,4.971,8.773,1.933,2.57,4.971,4.971,4.971,4.971,4.971,4.971,1.5999999999999999,1.5999999999999999,1.5999999999999999,1.5999999999999999,1.5999999999999999,1.5999999999999999,1.5999999999999999,0.6,0.6,0.6,0.6,0.6,0.6,0.6
60,5.129870129870129,5.61081081081081,6.0,5.955555555555556,4.576470588235295,6.0,5.722857142857143,6.225,6.0,5.626086956521739,5.002,8.98,1.556,1.874,3.209,1.783,4.477,1.862,0.6,3.161,5.785714285714286,6.182407407407406,6.239999999999999,6.239999999999999,5.785714285714286,5.785714285714286,5.785714285714286,3.804,1.614,4.883,3.19,3.804,3.804,3.804
76,6.402127659574467,5.466442953020135,7.599999999999999,7.599999999999999,7.599999999999999,7.599999999999999,7.599999999999999,7.159999999999998,7.599999999999999,6.402127659574467,10.76,9.638,2.738,1.4,0.652,0.6,0.6,0.6,0.6,10.76,5.773913043478261,5.403333333333333,5.773913043478261,5.773913043478261,5.773913043478261,5.773913043478261,5.773913043478261,2.626,0.6,2.626,2.626,2.626,2.626,2.626
83,6.56470588235294,5.756321839080458,6.5205128205128196,6.961111111111111,7.059999999999999,6.69375,5.24255319148936,4.55,7.185714285714286,6.790909090909091,4.638,6.394,5.531,5.307,1.436,2.797,4.143,2.037,3.767,5.45,7.789473684210525,6.739999999999999,5.9607843137254894,6.7749999999999995,7.699999999999998,7.356249999999998,7.799999999999999,1.27,2.965,2.164,1.96,3.732,2.103,2.122
62,5.009523809523807,6.017391304347826,5.776470588235293,6.6848484848484855,5.3660377358490585,4.147058823529411,6.299999999999998,6.299999999999998,6.12,5.009523809523807,4.261,12.322,1.807,3.983,4.631,0.608,0.98,0.6,0.6,4.261,6.211538461538462,5.483333333333332,6.299999999999998,6.299999999999998,6.211538461538462,6.5705882352941165,5.483333333333332,1.01,0.631,0.6,0.6,1.01,0.6,0.631
83,6.683783783783784,5.745614035087721,6.533333333333335,6.3880952380952385,7.086206896551723,7.664705882352941,5.3117647058823545,7.194444444444443,7.1388888888888875,6.1220338983050855,6.967,6.792,4.463,6.271,8.935,8.15,7.521,2.382,1.482,12.458,7.407692307692309,6.749180327868853,7.407692307692309,7.45,8.299999999999999,7.407692307692309,7.407692307692309,3.461,2.705,3.461,3.584,1.495,3.461,3.461
84,6.417777777777779,5.869841269841272,6.752000000000002,6.610869565217393,7.353125000000001,7.368000000000002,5.271134020618558,7.513636363636366,7.1913043478260885,6.631428571428574,6.09,7.238,6.248,6.681,9.481,10.045,7.856,3.335,2.075,6.412,7.00689655172414,6.934848484848486,7.00689655172414,7.909090909090912,8.356250000000001,7.00689655172414,7.00689655172414,4.238,2.012,4.238,3.475,2.093,4.238,4.238
83,6.5023255813953496,5.710000000000002,6.702040816326531,6.297777777777778,6.890322580645161,7.2714285714285705,5.142222222222224,6.885714285714285,6.838095238095238,6.20294117647059,6.09,7.238,6.248,6.681,9.481,10.045,7.856,3.335,2.075,6.412,7.255555555555556,6.823076923076924,7.255555555555556,7.847619047619048,8.299999999999999,7.849999999999999,7.255555555555556,4.238,2.012,4.238,3.475,2.093,1.4,4.238
77,6.312499999999999,6.88139534883721,5.925,5.417857142857143,5.367857142857143,6.004040404040405,6.011627906976744,6.722580645161292,6.08529411764706,5.96304347826087,16.3,10.541,6.277,4.48,5.196,12.458,5.381,6.925,2.594,6.819,6.397183098591553,6.498484848484847,7.211764705882354,6.397183098591553,6.397183098591553,6.397183098591553,6.397183098591553,5.866,1.4,2.128,5.866,5.866,5.866,5.866
69,5.735483870967743,6.900000000000001,5.911764705882354,6.340000000000001,6.705882352941175,6.011111111111109,5.882857142857145,5.854166666666667,6.900000000000001,6.743750000000001,9.896,9.543,1.306,1.318,2.878,0.972,0.97,1.217,0.6,0.84,6.5600000000000005,6.120000000000001,6.206250000000002,6.900000000000001,6.900000000000001,6.5600000000000005,6.5600000000000005,3.471,0.84,1.162,0.6,0.694,3.471,3.471
65,5.121052631578947,5.436708860759493,5.327272727272728,4.545454545454546,6.5,6.5,6.5,6.5,6.152631578947369,6.372222222222223,5.002,11.274,8.98,3.199,1.153,0.62,0.98,0.98,0.6,0.98,5.916,6.233333333333332,6.3999999999999995,6.3999999999999995,6.0874999999999995,6.3999999999999995,6.3999999999999995,3.804,1.614,3.619,2.418,1.052,3.619,2.418
81,6.628000000000001,5.988888888888888,4.619999999999999,5.2303030303030305,6.050819672131146,6.547999999999997,4.7772727272727264,6.82941176470588,7.187499999999998,8.024999999999999,21.598,9.107,6.322,5.023,2.396,0.82,1.928,0.772,0.753,0.756,7.568749999999999,7.568749999999999,6.487096774193549,7.568749999999999,7.568749999999999,7.568749999999999,7.568749999999999,3.282,4.689,0.6,3.282,3.282,3.282,3.282
71,6.677777777777776,6.608333333333332,7.459999999999998,5.44,4.260000000000001,6.322499999999998,6.694736842105262,6.509523809523808,6.064705882352941,6.618749999999999,6.452,9.966,3.599,2.832,1.778,4.277,5.027,0.88,0.766,1.188,6.599999999999999,5.895454545454545,7.099999999999999,7.099999999999999,7.099999999999999,6.599999999999999,6.599999999999999,1.009,0.6,1.4,0.629,2.206,1.009,1.009
60,6.2875,5.615,5.904255319148935,6.081132075471699,6.309523809523809,5.058974358974359,6.0,5.34090909090909,6.505714285714286,5.49268292682927,15.234,8.72,3.33,6.869,8.706,1.694,3.01,1.549,0.753,1.492,5.924999999999999,6.401369863013697,5.925000000000001,5.924999999999999,5.924999999999999,5.924999999999999,5.924999999999999,2.98,1.4,3.365,2.98,2.98,2.98,2.98
57,5.650769230769231,6.146428571428573,3.744,5.9423076923076925,6.13888888888889,5.987037037037038,5.850000000000002,5.284615384615385,6.11304347826087,5.100000000000001,1.566,4.731,1.615,2.583,2.226,4.426,10.223,4.888,2.429,1.396,5.394117647058826,5.80909090909091,5.95,5.80909090909091,5.394117647058826,5.394117647058826,5.394117647058826,1.614,2.296,4.41,2.296,1.614,1.614,1.614
71,5.461538461538462,5.437142857142856,6.205882352941175,5.4375,6.899999999999998,7.099999999999999,4.241176470588235,6.431578947368419,7.211764705882351,6.26,0.758,1.927,1.159,2.188,4.995,0.732,0.972,1.01,0.6,0.6,6.579999999999998,5.530434782608695,6.978947368421051,7.137499999999998,6.579999999999998,6.579999999999998,6.579999999999998,0.691,0.6,0.611,0.6,0.691,0.691,0.691
64,5.669811320754718,6.026086956521739,5.616666666666667,6.042857142857141,5.8125,6.2705882352941185,3.7625000000000006,5.429166666666666,5.357534246575343,5.701149425287355,4.702,7.549,1.715,2.796,1.021,1.234,3.12,1.284,1.165,3.074,6.266666666666668,6.6800000000000015,6.266666666666668,6.266666666666668,6.266666666666668,6.266666666666668,6.266666666666668,1.036,0.6,1.036,1.036,1.036,1.036,1.036
82,6.819999999999999,6.457142857142857,6.225396825396829,6.760526315789474,6.982352941176472,5.775714285714286,6.154761904761906,8.200000000000001,5.793939393939394,5.321739130434784,13.504,10.745,12.2,32.419,5.657,2.848,6.412,2.009,3.196,1.838,7.595000000000001,7.286363636363637,7.595000000000001,8.052941176470588,7.595000000000001,7.595000000000001,7.595000000000001,12.452,0.6,12.452,2.845,12.452,12.452,12.452
68,3.953968253968254,6.639999999999999,5.234285714285715,5.2321428571428585,6.159999999999998,6.1903225806451605,6.5294117647058805,5.964000000000001,6.799999999999998,6.008333333333333,4.315,13.767,3.083,1.902,5.27,2.234,1.4,2.926,2.164,1.116,6.286666666666667,5.645652173913044,6.462499999999998,6.286666666666667,6.286666666666667,6.286666666666667,6.286666666666667,1.693,1.469,1.96,1.693,1.693,1.693,1.693
66,6.4833333333333325,4.673611111111112,5.324,4.988118811881189,5.342424242424243,6.599999999999999,3.835294117647059,5.887755102040818,5.891304347826086,6.449999999999998,13.767,4.315,3.083,7.856,1.902,11.814,1.036,2.049,4.106,0.6,6.237500000000001,5.745901639344265,6.043749999999999,6.237500000000001,6.237500000000001,6.237500000000001,6.237500000000001,1.693,1.469,1.896,1.693,1.693,1.693,1.693
56,6.688571428571428,6.259210526315789,5.841176470588235,6.224999999999999,6.0360000000000005,6.029545454545456,5.645652173913043,6.530434782608695,5.608,3.53,6.752,9.256,3.164,1.018,1.122,2.18,2.21,1.27,2.328,0.6,4.448936170212765,5.6,4.448936170212765,4.448936170212765,4.448936170212765,4.448936170212765,4.448936170212765,1.4,0.98,1.4,1.4,1.4,1.4,1.4
73,4.488405797101451,6.379999999999998,4.676744186046512,5.528571428571428,3.995348837209302,7.299999999999998,7.299999999999998,7.259999999999999,4.306521739130434,4.2333333333333325,0.722,2.475,0.716,0.84,0.716,1.356,1.063,1.442,2.402,0.98,4.216129032258064,4.216129032258064,4.216129032258064,4.216129032258064,4.216129032258064,4.216129032258064,4.216129032258064,1.464,1.464,1.464,1.464,1.464,1.464,1.464
64,5.345454545454546,6.289285714285716,5.8647058823529425,6.281818181818182,4.9818181818181815,6.000000000000001,6.4,6.30625,6.4,6.400000000000001,7.969,2.162,0.84,0.6,1.22,0.6,0.6,0.62,0.6,0.6,6.480000000000001,6.480000000000001,5.858823529411765,6.480000000000001,6.480000000000001,6.480000000000001,6.480000000000001,0.6,0.6,0.6,0.6,0.6,0.6,0.6
72,6.403921568627451,5.070408163265306,5.575000000000001,5.938532110091742,6.029268292682928,6.653488372093023,5.393750000000001,6.152830188679247,6.1850000000000005,5.007692307692307,4.594,2.28,5.788,3.93,5.132,6.652,2.596,2.428,0.98,1.4,6.561290322580646,6.561290322580646,7.400000000000001,6.561290322580646,6.561290322580646,6.561290322580646,6.561290322580646,3.402,3.402,1.715,3.402,3.402,3.402,3.402
87,6.9270270270270276,5.704347826086958,6.3891891891891905,6.081818181818181,6.307142857142859,5.20875,8.700000000000001,6.325806451612904,6.112500000000001,7.823809523809524,5.644,9.775,5.679,10.04,2.431,2.099,3.779,3.045,2.986,0.84,6.595238095238094,6.454347826086957,6.595238095238094,6.595238095238094,6.595238095238094,6.595238095238094,6.595238095238094,2.445,1.672,2.445,2.445,2.445,2.445,2.445
82,6.66595744680851,7.604545454545455,8.200000000000001,5.7306122448979595,5.978048780487804,6.6156250000000005,5.375,4.586666666666667,7.391666666666667,5.33,7.081,3.304,2.193,1.784,1.188,1.425,1.064,0.694,2.107,0.629,7.592592592592593,7.687500000000002,8.200000000000001,7.592592592592593,8.200000000000001,7.592592592592593,7.592592592592593,4.785,0.6,0.6,4.785,0.766,4.785,4.785
75,5.864285714285714,4.479166666666667,6.554545454545454,5.2285714285714295,6.1931034482758625,4.742105263157894,7.5,4.822222222222222,5.297802197802198,6.935294117647059,13.473,5.481,5.467,1.179,4.627,4.32,1.4,2.503,1.712,1.428,6.395238095238095,4.388461538461539,6.395238095238095,6.395238095238095,6.395238095238095,6.395238095238095,6.395238095238095,3.793,0.84,3.793,3.793,3.793,3.793,3.793
67,5.7111111111111095,5.678260869565219,5.5814814814814815,5.929545454545456,6.431250000000001,6.700000000000002,6.700000000000002,4.0200000000000005,6.060000000000001,5.220000000000001,10.003,1.22,2.684,1.668,0.6,0.6,0.6,0.6,1.012,0.6,6.486363636363637,5.1684210526315795,6.486363636363637,6.486363636363637,6.486363636363637,6.486363636363637,6.486363636363637,1.954,1.216,1.954,1.954,1.954,1.954,1.954
72,5.562295081967214,5.6328571428571435,7.312500000000002,6.022388059701492,5.414634146341464,5.930434782608696,5.7875000000000005,6.435087719298246,7.200000000000002,6.821052631578948,4.516,2.342,1.4,3.16,2.633,2.98,1.38,3.82,0.6,2.445,4.9631578947368435,7.200000000000002,4.9631578947368435,4.9631578947368435,4.9631578947368435,4.9631578947368435,4.9631578947368435,1.166,0.6,1.166,1.166,1.166,1.166,1.166
80,6.571153846153847,6.527659574468085,7.31764705882353,6.633333333333333,6.792592592592593,5.780327868852459,6.114285714285714,6.476923076923076,6.022500000000001,7.4411764705882355,17.659,4.474,18.564,2.711,2.108,10.449,8.302,3.409,2.123,1.4,6.410344827586208,7.1625,6.410344827586208,6.410344827586208,6.410344827586208,6.410344827586208,6.410344827586208,6.042,1.786,6.042,6.042,6.042,6.042,6.042
67,6.1944444444444455,6.033333333333334,4.204761904761905,4.083333333333334,6.2700000000000005,6.700000000000002,6.420000000000002,6.550000000000002,6.1944444444444455,6.1944444444444455,1.4,0.705,1.4,0.78,1.448,1.448,0.6,0.69,1.4,1.4,6.060000000000001,6.700000000000002,6.060000000000001,6.060000000000001,6.060000000000001,6.060000000000001,6.060000000000001,0.738,0.6,0.738,0.738,0.738,0.738,0.738
76,6.73421052631579,6.035999999999999,6.397727272727274,5.258823529411766,5.912962962962962,5.998507462686568,6.743478260869565,6.338157894736843,5.633064516129033,6.728813559322034,29.025,7.82,9.482,7.721,8.586,8.99,6.646,10.151,8.247,11.665,7.444,6.2817204301075265,7.444,7.444,7.444,7.444,7.444,5.272,2.188,5.272,5.272,5.272,5.272,5.272
66,6.5,6.440350877192984,5.302777777777776,5.215178571428572,5.660655737704918,6.233333333333332,5.999999999999999,5.917241379310345,5.369230769230771,5.715217391304347,33.908,11.32,8.746,11.274,2.215,7.495,5.996,3.011,2.541,7.897,5.988235294117647,5.951666666666667,6.499999999999998,6.499999999999998,6.5705882352941165,6.319047619047619,6.470588235294117,1.952,1.22,5.408,4.054,4.869,2.203,3.35
78,6.618518518518518,7.415789473684209,5.940909090909089,6.10888888888889,5.473170731707318,3.501449275362319,5.842105263157894,5.083333333333333,5.44123711340206,5.5771428571428565,17.659,8.214,7.546,4.405,1.402,1.285,3.589,2.488,3.601,2.49,7.1000000000000005,6.354117647058821,7.1000000000000005,7.1000000000000005,7.1000000000000005,7.1000000000000005,7.1000000000000005,3.793,1.614,3.793,3.793,3.793,3.793,3.793
63,4.446666666666666,5.787272727272727,5.525609756097562,5.127118644067797,5.406593406593407,5.303636363636364,6.712499999999999,4.3374999999999995,6.399999999999999,5.699999999999999,11.876,5.282,4.917,5.024,3.779,3.044,3.938,2.741,0.6,1.4,5.484,6.618421052631578,5.994444444444444,6.299999999999998,6.247368421052631,6.299999999999998,5.484,2.175,1.502,1.38,1.116,2.114,1.116,2.175
62,6.091891891891891,5.9106666666666685,6.0315789473684225,6.160000000000001,5.408450704225354,5.5075,5.577419354838711,6.116000000000001,6.1108108108108095,5.91,6.455,5.092,2.377,2.112,3.081,6.151,4.008,1.736,1.415,2.086,5.1000000000000005,6.4319999999999995,5.1000000000000005,6.650000000000002,5.1000000000000005,6.650000000000002,6.200000000000002,4.43,1.59,4.43,4.472,4.43,4.472,1.528
69,6.485714285714287,6.835294117647059,6.868750000000001,4.550000000000001,5.005128205128205,5.066666666666667,5.968181818181819,6.875000000000001,5.877272727272728,6.200000000000001,17.129,7.111,7.431,2.698,3.299,3.523,3.107,1.409,3.734,5.644,6.641176470588237,6.3578947368421055,6.900000000000001,4.14,6.641176470588237,6.641176470588237,6.641176470588237,2.303,0.828,1.98,1.4,2.303,2.303,2.303
79,6.813157894736841,6.53809523809524,5.978125000000001,5.906896551724138,6.036363636363635,6.460975609756096,5.609090909090909,7.860000000000001,6.250000000000002,6.914285714285714,18.685,6.005,2.175,4.298,5.945,5.52,6.224,1.553,2.926,3.154,7.05925925925926,7.269565217391305,6.415789473684211,6.940000000000001,5.805263157894737,6.38,7.100000000000002,4.288,2.248,4.94,6.182,2.412,2.503,0.6
76,6.0858407079646035,6.162295081967213,5.787999999999999,5.4174603174603195,6.110638297872339,6.7894736842105265,6.010869565217393,6.41111111111111,6.128099173553718,6.879999999999998,18.685,6.005,6.224,1.708,4.008,1.321,7.902,3.074,18.879,2.618,5.323809523809525,6.9799999999999995,6.980000000000001,5.323809523809525,7.599999999999999,6.980000000000001,6.925423728813564,3.301,2.248,4.94,3.301,1.33,4.94,4.288
80,5.968421052631579,5.373076923076923,6.245,7.265000000000001,8.0,8.0,4.776,6.093750000000001,4.8,7.8,8.015,2.823,4.663,6.542,4.869,4.085,2.944,1.624,1.38,0.706,6.225,7.6,6.225,6.225,6.225,6.225,6.225,3.338,1.151,3.338,3.338,3.338,3.338,3.338
76,5.870000000000001,6.8807017543859645,6.3,4.888888888888889,5.780701754385965,4.948571428571428,7.599999999999999,6.175000000000002,4.2594594594594595,6.1820512820512805,10.567,2.796,2.556,1.835,2.852,2.405,0.6,5.792,0.6,1.646,6.529166666666665,6.419444444444446,7.138461538461537,6.72173913043478,6.72173913043478,7.269565217391304,7.599999999999999,3.88,1.128,2.54,3.27,2.351,3.431,0.792
71,6.301754385964912,6.2749999999999995,6.614999999999999,5.098717948717948,6.181818181818182,6.308888888888888,6.227777777777778,5.667469879518073,5.557692307692307,6.263888888888889,19.358,10.045,8.308,7.116,11.337,6.931,7.037,3.316,13.351,2.702,4.958974358974359,6.247115384615383,7.219999999999999,4.958974358974359,4.958974358974359,4.958974358974359,4.958974358974359,3.043,1.614,2.88,3.043,3.043,3.043,3.043
62,5.8000000000000025,6.159420289855074,6.3326086956521745,6.199999999999999,5.395000000000001,6.317647058823532,5.988888888888891,6.260869565217392,5.720000000000001,6.200000000000002,3.8,10.261,11.057,5.421,4.053,1.355,0.833,6.948,1.4,0.6,5.5619047619047635,6.1529411764705895,5.5619047619047635,5.5619047619047635,5.5619047619047635,5.5619047619047635,5.5619047619047635,1.4,0.98,1.4,1.4,1.4,1.4,1.4
61,6.043333333333334,6.076190476190475,5.147058823529413,6.266666666666665,5.007692307692308,5.906249999999999,5.994117647058823,5.954545454545453,5.126315789473685,6.279999999999999,12.443,10.76,3.491,7.632,3.88,6.165,3.832,3.494,4.567,3.529,6.257142857142858,6.282666666666667,6.419999999999999,6.257142857142858,6.257142857142858,6.257142857142858,6.257142857142858,2.619,1.673,1.589,2.619,2.619,2.619,2.619
64,6.322580645161291,5.537634408602151,6.238095238095238,6.022641509433963,5.333333333333332,5.6173913043478265,7.014285714285716,3.355555555555555,6.170833333333334,6.322580645161291,12.144,5.464,1.781,6.213,3.077,6.377,1.268,1.67,0.6,12.144,5.878947368421054,6.141747572815533,6.3842105263157904,6.15625,6.170588235294118,6.170588235294118,5.878947368421054,0.719,2.663,0.98,1.841,1.757,1.757,0.719
79,5.3169642857142865,7.900000000000001,5.274999999999998,7.2200000000000015,5.927450980392157,7.780000000000001,6.206451612903225,6.020000000000002,7.900000000000001,7.900000000000001,2.847,2.283,5.721,1.132,2.687,1.4,5.52,2.112,0.6,0.6,7.587500000000002,7.856250000000001,7.587500000000002,7.856250000000001,7.587500000000002,7.575000000000001,7.587500000000002,2.247,1.132,2.247,1.132,2.247,2.211,2.247
66,6.4117647058823515,5.685185185185184,6.125373134328358,5.466666666666666,6.223456790123459,3.5276595744680845,6.278260869565217,5.322302158273381,6.0820895522388065,6.786956521739129,6.518,9.006,4.225,5.193,7.449,0.6,3.868,3.096,5.093,4.486,6.162650602409638,6.162650602409638,6.162650602409638,6.162650602409638,6.162650602409638,6.162650602409638,6.162650602409638,4.838,4.838,4.838,4.838,4.838,4.838,4.838
67,6.0616666666666665,6.346551724137932,5.86388888888889,5.651612903225806,5.748275862068966,6.289999999999997,5.586440677966102,6.145454545454544,6.700000000000002,6.540000000000002,22.539,5.522,2.906,1.798,1.763,3.725,2.754,16.27,0.6,0.6,6.480000000000001,6.042424242424244,6.442307692307694,6.6111111111111125,6.331250000000002,6.480000000000001,6.480000000000001,2.285,1.132,3.653,4.886,2.565,2.285,2.285
